"DATE TIME (UTC)","MMSI","LATITUDE","LONGITUDE","COURSE","SPEED","HEADING","NAVSTAT","IMO","NAME","CALLSIGN","AISTYPE","A","B","C","D","DRAUGHT","DESTINATION","ETA"
"2024-01-02 17:12:11",354247000,12.57465,43.37356,118.1,10.6,117,0,9401336,"MATSUMAE","3EMF3",70,107,18,8,14,9.0,"ARMED GUARD ONBOARD","01-18 04:00"
"2024-01-02 17:31:33",626317000,12.60641,43.40716,298.6,14.2,298,0,9317949,"ARTEMIS","TRAY2",89,203,47,17,27,8.5,"JEDDAH","01-04 18:00"
"2024-01-02 17:42:54",636022145,12.61588,43.39338,298.5,12.0,299,0,9182710,"GINGO","5LHJ6",70,255,34,23,22,10.3,"SUEZ","01-07 07:00"
"2024-01-02 17:56:34",538006075,12.61758,43.37591,297.8,12.0,302,0,9708564,"ADVANTAGE LIFE","V7JN4",80,204,46,15,29,14.4,"EG SUZ","01-06 17:00"
"2024-01-02 18:00:40",636022145,12.65278,43.35258,332.0,11.8,334,0,9182710,"GINGO","5LHJ6",70,255,34,23,22,10.3,"SUEZ","01-07 07:00"
"2024-01-02 18:00:45",626317000,12.68938,43.33195,333.9,14.3,334,0,9317949,"ARTEMIS","TRAY2",89,203,47,17,27,8.5,"JEDDAH","01-04 18:00"
"2024-01-02 18:01:12",538006075,12.62663,43.36303,316.3,11.8,320,0,9708564,"ADVANTAGE LIFE","V7JN4",80,204,46,15,29,14.4,"EG SUZ","01-06 17:00"
"2024-01-02 18:07:56",636022446,12.74733,43.26183,156.0,11.9,158,0,9527154,"TRINITY I","5LIV5",79,198,31,22,16,14.3,"TANJUNG BIN","01-15 13:00"
"2024-01-02 18:08:19",671402000,12.73810,43.30599,332.4,9.9,331,0,7388231,"ALBARAKA1","5VCH8",70,15,91,8,8,4.9,"JEDDAH","01-05 10:00"
"2024-01-02 18:59:02",565283000,12.75720,43.25306,155.8,13.6,155,0,9330915,"CAPT.KATTELMANN","S6HK4",71,155,15,7,8,9.5,"OMSLL","01-05 21:00"
"2024-01-02 19:05:23",565283000,12.73507,43.26317,156.0,13.8,155,0,9330915,"CAPT.KATTELMANN","S6HK4",71,155,15,7,8,9.5,"OMSLL","01-05 21:00"
"2024-01-02 19:06:46",636022446,12.58400,43.36333,121.0,11.9,121,0,9527154,"TRINITY I","5LIV5",79,198,31,22,16,14.3,"TANJUNG BIN","01-15 13:00"
"2024-01-02 19:13:22",477922500,12.60450,43.41388,296.8,20.1,296,0,9958640,"EMEI","VRVU9",84,241,54,27,18,11.0,"ARMED GUARD ONBOARD","01-05 18:18"
"2024-01-02 20:10:27",538010052,12.61036,43.40091,301.6,12.2,301,0,9832456,"EUCALYPTUS","V7A5519",70,154,26,20,10,10.6,"EGSUEZ ARMGUARDS ONB","01-07 01:00"
"2024-01-02 20:20:26",477846100,12.75519,43.26053,157.6,12.4,160,0,9919723,"THERESA DUA","VRUW6",80,147,36,9,23,9.6,"SGSIN","01-14 23:00"
"2024-01-02 20:23:20",355723000,12.74678,43.24955,153.0,11.0,154,0,9481439,"THE PATRON","3EMC9",79,197,32,9,23,13.8,"FUJIRAH","01-08 05:00"
"2024-01-02 20:59:33",563185400,12.60317,43.40601,296.6,13.4,293,0,9924285,"ARMADA 78 05","9V8702",90,29,49,8,9,5.2,"MALTA VALLETA","01-10 09:00"
"2024-01-02 21:00:46",538010052,12.74595,43.30393,337.3,12.3,339,0,9832456,"EUCALYPTUS","V7A5519",70,154,26,20,10,10.6,"EGSUEZ ARMGUARDS ONB","01-07 01:00"
"2024-01-02 21:01:11",355723000,12.64018,43.29872,157.0,11.0,155,0,9481439,"THE PATRON","3EMC9",79,197,32,9,23,13.8,"FUJIRAH","01-08 05:00"
"2024-01-02 21:08:05",477846100,12.60247,43.32012,146.4,12.0,142,0,9919723,"THERESA DUA","VRUW6",80,147,36,9,23,9.6,"SGSIN","01-14 23:00"
"2024-01-02 21:11:39",311000360,12.60531,43.39963,298.5,13.1,299,0,9734408,"LYRIC MAGNOLIA","C6BT6",80,207,43,15,29,14.4,"EGSUZ","01-07 01:00"
"2024-01-02 21:15:50",563185400,12.63292,43.35410,335.5,13.5,334,0,9924285,"ARMADA 78 05","9V8702",90,29,49,8,9,5.2,"MALTA VALLETA","01-10 09:00"
"2024-01-02 21:53:46",538008808,12.75533,43.25583,155.0,8.8,155,0,9456135,"TAURUS HONOR","V7A2782",70,161,29,11,21,11.8,"ARMED GUARD ON BOARD","01-17 10:00"
"2024-01-02 21:55:31",636021177,12.60115,43.40801,298.0,14.9,298,0,9908449,"FORTUNE COOKIE","5LCQ8",70,154,26,9,21,9.5,"EGSCN","01-07 15:00"
"2024-01-02 22:04:55",538008808,12.73100,43.26717,156.0,8.7,155,0,9456135,"TAURUS HONOR","V7A2782",70,161,29,11,21,11.8,"ARMED GUARD ON BOARD","01-17 10:00"
"2024-01-02 22:05:16",636021177,12.62095,43.37236,310.2,15.2,310,0,9908449,"FORTUNE COOKIE","5LCQ8",70,154,26,9,21,9.5,"EGSCN","01-07 15:00"
"2024-01-02 22:05:18",271073408,12.76238,43.25889,154.1,6.8,511,8,9915856,"AVCI RECEBINA","TCA5866",30,30,10,8,9,0.0,"OMMAN SALALAH","01-08 20:24"
"2024-01-02 22:05:52",311000360,12.76852,43.28699,337.1,13.3,336,0,9734408,"LYRIC MAGNOLIA","C6BT6",80,207,43,15,29,14.4,"EGSUZ","01-07 01:00"
"2024-01-02 23:02:27",271073408,12.65530,43.30744,153.8,7.8,511,8,9915856,"AVCI RECEBINA","TCA5866",30,30,10,8,9,0.0,"OMMAN SALALAH","01-08 20:24"
"2024-01-02 23:07:04",538008808,12.59917,43.33767,122.0,8.2,122,0,9456135,"TAURUS HONOR","V7A2782",70,161,29,11,21,11.8,"ARMED GUARD ON BOARD","01-17 10:00"
"2024-01-02 23:09:13",352002778,12.74882,43.25922,154.0,9.8,156,0,9240897,"LANIKAI","3E5071",80,149,33,8,24,12.0,"NEW MANGALORE","01-09 14:30"
"2024-01-02 23:39:25",314800000,12.60653,43.38993,297.3,13.4,298,0,9276731,"PRINCE ZAIN","8PTO2",70,148,22,10,17,10.0,"IT RAN","01-12 12:00"
"2024-01-03 00:00:10",352002778,12.61885,43.32215,152.0,10.1,149,0,9240897,"LANIKAI","3E5071",80,149,33,8,24,12.0,"NEW MANGALORE","01-09 14:30"
"2024-01-03 00:00:15",314800000,12.66405,43.33633,336.2,13.5,340,0,9276731,"PRINCE ZAIN","8PTO2",70,148,22,10,17,10.0,"IT RAN","01-12 12:00"
"2024-01-03 00:05:35",259965000,12.75000,43.25708,156.2,8.4,157,0,9497830,"SPAR CORONA","LALU7",70,159,31,21,11,12.8,"ARMED GUARDS ONBOARD","01-21 10:00"
"2024-01-03 00:14:48",636015710,12.60530,43.40251,299.1,13.7,300,0,9647277,"KYRA PANAGHIA","D5CI9",79,170,29,12,20,12.0,"SUEZ CANAL","01-07 08:00"
"2024-01-03 00:36:06",563207200,12.61147,43.39041,302.7,13.7,303,0,9969170,"INCE SOUTHWIND","9V8870",70,171,29,20,12,12.2,"DJ JIB > YE SAL","01-03 20:30"
"2024-01-03 00:49:59",538009058,12.73840,43.25588,156.7,15.6,157,0,9862463,"FLEX VOLUNTEER","V7A4254",80,233,64,25,21,11.9,"FR ORDER ARMED GUARD","01-06 20:00"
"2024-01-03 01:00:25",259965000,12.63258,43.31265,154.7,8.5,151,0,9497830,"SPAR CORONA","LALU7",70,159,31,21,11,12.8,"ARMED GUARDS ONBOARD","01-21 10:00"
"2024-01-03 01:03:42",563207200,12.69550,43.32625,334.2,13.7,336,0,9969170,"INCE SOUTHWIND","9V8870",70,171,29,20,12,12.2,"DJ JIB > YE SAL","01-03 20:30"
"2024-01-03 01:04:22",538009058,12.67879,43.28107,158.4,15.5,157,0,9862463,"FLEX VOLUNTEER","V7A4254",80,233,64,25,21,11.9,"FR ORDER ARMED GUARD","01-06 20:00"
"2024-01-03 01:04:27",636015710,12.75994,43.29791,335.5,13.7,336,0,9647277,"KYRA PANAGHIA","D5CI9",79,170,29,12,20,12.0,"SUEZ CANAL","01-07 08:00"
"2024-01-03 01:12:55",636022784,12.56481,43.33137,300.0,14.6,298,0,9647887,"MADRID","5LKL3",70,148,30,9,19,6.5,"JOAQJ ARMEDGRD ONBRD","01-07 07:30"
"2024-01-03 01:34:42",311538000,12.75583,43.24425,154.0,10.2,157,0,9262194,"M/T THEO T","C6SY5",80,192,35,16,16,13.9,"JAWAHAR LAL NEHRU","08-01 23:00"
"2024-01-03 01:56:40",354214000,12.75170,43.25603,154.2,9.2,159,0,9302803,"ANTAKYA_M","3FXB3",70,162,28,12,20,12.6,"YEADN","01-03 10:00"
"2024-01-03 02:02:02",311538000,12.68487,43.27822,154.0,10.2,154,0,9262194,"M/T THEO T","C6SY5",80,192,35,16,16,13.9,"JAWAHAR LAL NEHRU","08-01 23:00"
"2024-01-03 02:02:06",636022784,12.71990,43.22481,343.9,15.1,344,0,9647887,"MADRID","5LKL3",70,148,30,9,19,6.5,"JOAQJ ARMEDGRD ONBRD","01-07 07:30"
"2024-01-03 02:03:00",354214000,12.73698,43.26328,153.1,9.2,158,0,9302803,"ANTAKYA_M","3FXB3",70,162,28,12,20,12.6,"YEADN","01-03 10:00"
"2024-01-03 02:29:54",538009058,12.58467,43.35046,129.9,15.6,129,0,9862463,"FLEX VOLUNTEER","V7A4254",80,233,64,25,21,11.9,"FR ORDER ARMED GUARD","01-06 20:00"
"2024-01-03 02:30:17",259965000,12.58616,43.36534,118.8,8.7,120,0,9497830,"SPAR CORONA","LALU7",70,159,31,21,11,12.8,"ARMED GUARDS ONBOARD","01-21 10:00"
"2024-01-03 02:46:33",370949000,12.61265,43.39998,302.0,11.5,301,0,9254939,"UHUD","3FZX2",9,154,26,14,18,9.5,"YEHOD","01-03 22:00"
"2024-01-03 03:01:22",354214000,12.60808,43.33455,117.4,9.2,122,0,9302803,"ANTAKYA_M","3FXB3",70,162,28,12,20,12.6,"YEADN","01-03 10:00"
"2024-01-03 03:02:11",370949000,12.64185,43.35775,324.0,11.4,329,0,9254939,"UHUD","3FZX2",9,154,26,14,18,9.5,"YEHOD","01-03 22:00"
"2024-01-03 03:03:43",372669000,12.75640,43.25386,153.5,9.7,154,0,9236004,"KATIUSKA","3FXO6",88,233,41,25,23,14.9,"INSIK","01-09 17:30"
"2024-01-03 03:21:41",419001713,12.60449,43.40516,298.9,12.3,299,0,9283710,"HARI PRAKASH","VTOE",82,183,0,16,16,12.0,"RAS-ISA","01-04 04:00"
"2024-01-03 03:29:31",352246000,12.60980,43.38184,299.0,14.3,298,0,9579638,"NEW ENDEAVOR","3FAT",79,198,31,11,21,6.8,"ARMED GUARDS ONBOARD","01-07 05:00"
"2024-01-03 03:37:43",636023436,12.60740,43.40641,297.8,12.2,298,0,9557953,"HAYRIYE ANA","5LNS4",70,101,17,5,13,4.7,"EG SUZ","01-08 09:00"
"2024-01-03 04:02:39",419001713,12.71152,43.31999,336.1,12.4,337,0,9283710,"HARI PRAKASH","VTOE",82,183,0,16,16,12.0,"RAS-ISA","01-04 04:00"
"2024-01-03 04:05:48",372669000,12.60622,43.32696,140.9,9.7,137,0,9236004,"KATIUSKA","3FXO6",88,233,41,25,23,14.9,"INSIK","01-09 17:30"
"2024-01-03 04:06:34",352246000,12.72982,43.29993,339.6,14.5,340,0,9579638,"NEW ENDEAVOR","3FAT",79,198,31,11,21,6.8,"ARMED GUARDS ONBOARD","01-07 05:00"
"2024-01-03 04:17:03",636023365,12.75430,43.25605,153.0,10.2,153,0,9304289,"CRATER","5LNI9",70,199,26,20,12,13.5,"PK BQM","01-09 08:00"
"2024-01-03 05:10:56",636023365,12.61385,43.32552,152.0,10.5,148,0,9304289,"CRATER","5LNI9",70,199,26,20,12,13.5,"PK BQM","01-09 08:00"
"2024-01-03 05:16:12",564896000,12.74122,43.26096,155.5,9.6,156,0,9519200,"CS FELICITY","9V8171",70,148,21,18,9,10.0,"DJIBOUTI","01-03 13:00"
"2024-01-03 06:01:33",564896000,12.63015,43.31188,152.7,9.6,147,0,9519200,"CS FELICITY","9V8171",70,148,21,18,9,10.0,"DJIBOUTI","01-03 13:00"
"2024-01-03 06:43:55",352190000,12.73509,43.26420,154.7,10.7,156,0,9321160,"KITION M","HPIX",80,190,38,22,10,12.0,"SEC.GUARD ON BOARD","01-18 03:00"
"2024-01-03 07:06:05",352190000,12.67537,43.29167,156.6,10.6,155,0,9321160,"KITION M","HPIX",80,190,38,22,10,12.0,"SEC.GUARD ON BOARD","01-18 03:00"
"2024-01-03 08:29:04",431578000,12.74511,43.25328,153.0,15.7,154,0,9403279,"HYPERION LEADER","7KFK",70,20,170,23,5,8.1,"SG SIN PEBGA","01-17 07:00"
"2024-01-03 08:37:15",477625800,12.75628,43.25916,154.9,9.3,158,0,9853905,"CSSC ROTTERDAM","VRTO3",70,217,38,18,25,14.2,"CN JTG","01-29 01:00"
"2024-01-03 09:00:41",477625800,12.70068,43.28429,157.7,9.3,157,0,9853905,"CSSC ROTTERDAM","VRTO3",70,217,38,18,25,14.2,"CN JTG","01-29 01:00"
"2024-01-03 09:00:41",431578000,12.61916,43.31609,151.9,15.9,150,0,9403279,"HYPERION LEADER","7KFK",70,20,170,23,5,8.1,"SG SIN PEBGA","01-17 07:00"
"2024-01-03 09:05:16",255806288,12.75350,43.25603,153.2,11.2,155,0,9283954,"BBC WASHINGTON","CQAV6",79,125,13,6,15,6.1,"MYPKG","01-14 03:00"
"2024-01-03 10:00:02",477625800,12.57893,43.37110,119.1,9.5,121,0,9853905,"CSSC ROTTERDAM","VRTO3",70,217,38,18,25,14.2,"CN JTG","01-29 01:00"
"2024-01-03 10:06:23",255806288,12.59112,43.35334,119.9,11.3,122,0,9283954,"BBC WASHINGTON","CQAV6",79,125,13,6,15,6.1,"MYPKG","01-14 03:00"
"2024-01-03 11:02:02",352718000,12.62922,43.36501,306.5,20.4,306,0,9574066,"CANADIAN HIGHWAY","3EVW3",70,26,173,24,8,9.6,"EG SUZ","01-06 12:00"
"2024-01-03 11:08:33",636019667,12.61450,43.39510,300.0,14.3,301,0,9258014,"NOSTOS","D5VO7",80,145,37,12,20,7.0,"ARMGUARD ONBOARD","01-08 08:00"
"2024-01-03 11:10:52",215929000,12.74973,43.25807,155.6,7.4,155,0,9309526,"CATALONIA","9HWS7",70,176,13,28,0,10.7,"ADEN-ARMED GUARD ONB","01-03 21:00"
"2024-01-03 11:42:16",525121061,12.75391,43.26015,157.0,9.5,156,0,9306639,"SAVIR LION","YDFU3",89,201,44,18,24,15.0,"ARMED GUARD ON BOARD","01-09 20:00"
"2024-01-03 12:05:24",525121061,12.69626,43.28407,157.0,9.7,154,0,9306639,"SAVIR LION","YDFU3",89,201,44,18,24,15.0,"ARMED GUARD ON BOARD","01-09 20:00"
"2024-01-03 12:10:24",215929000,12.63640,43.31376,154.6,7.6,148,0,9309526,"CATALONIA","9HWS7",70,176,13,28,0,10.7,"ADEN-ARMED GUARD ONB","01-03 21:00"
"2024-01-03 13:09:55",636018127,12.60489,43.41193,301.0,15.2,298,0,9249087,"HS  GLORY","D5OH4",80,236,45,16,32,9.0,"EG SUEZ","01-08 05:00"
"2024-01-03 13:40:32",312576000,12.75428,43.25348,158.0,8.5,156,0,9151333,"CARINA","V3IM3",70,195,33,18,18,12.0,"ARMED GUARD ON BOARD","01-09 08:00"
"2024-01-03 14:05:11",312576000,12.69992,43.27772,152.0,8.8,148,0,9151333,"CARINA","V3IM3",70,195,33,18,18,12.0,"ARMED GUARD ON BOARD","01-09 08:00"
"2024-01-03 14:15:23",256603000,12.74817,43.26227,155.5,11.8,157,0,9760158,"IOANNIS","9HA5901",70,172,28,16,17,12.0,"ARMGUARD ONBOARD","01-18 12:00"
"2024-01-03 14:19:00",477887700,12.75633,43.25050,154.0,13.5,154,0,9353228,"NEWNEW STAR","VRVL6",70,157,74,14,18,9.9,"CN SHG","01-22 10:00"
"2024-01-03 14:25:21",671373000,12.72330,43.26040,155.5,7.3,511,0,7367976,"AL-AWAD1","5VCD5",0,61,15,6,6,4.2,"BERBERA","01-05 03:00"
"2024-01-03 15:02:52",312576000,12.58515,43.36058,121.0,9.0,119,0,9151333,"CARINA","V3IM3",70,195,33,18,18,12.0,"ARMED GUARD ON BOARD","01-09 08:00"
"2024-01-03 15:07:09",256603000,12.59906,43.35159,119.0,12.2,121,0,9760158,"IOANNIS","9HA5901",70,172,28,16,17,12.0,"ARMGUARD ONBOARD","01-18 12:00"
"2024-01-03 15:07:36",671373000,12.64283,43.29643,152.1,7.6,511,0,7367976,"AL-AWAD1","5VCD5",0,61,15,6,6,4.2,"BERBERA","01-05 03:00"
"2024-01-03 15:15:40",477887700,12.57267,43.36317,123.0,14.1,123,0,9353228,"NEWNEW STAR","VRVL6",70,157,74,14,18,9.9,"CN SHG","01-22 10:00"
"2024-01-03 15:56:55",511100315,12.75080,43.25553,157.0,9.0,158,0,9118147,"YARA J","T8A3431",70,168,32,7,17,10.9,"IN HZR","01-11 04:00"
"2024-01-03 16:01:16",636019401,12.60190,43.41169,295.0,13.2,293,0,9519303,"QUEEN WIN","A8WQ9",70,170,20,16,17,7.0,"ARMED GUARD ON BOARD","01-04 23:00"
"2024-01-03 16:20:42",511100315,12.69600,43.28090,155.0,9.3,155,0,9118147,"YARA J","T8A3431",70,168,32,7,17,10.9,"IN HZR","01-11 04:00"
"2024-01-03 16:50:27",314706000,12.62617,43.38491,298.6,12.5,299,0,9276743,"JAOHAR ADAM","8PGO4",70,146,26,10,18,9.5,"LIBYA","01-12 00:00"
"2024-01-03 16:57:12",636014788,12.63963,43.35668,317.7,13.0,324,0,9382736,"ERLYNE","A8WN7",79,159,30,15,15,10.0,"ARM GUARDS ONBOARD","01-07 18:00"
"2024-01-03 17:08:56",511100315,12.59450,43.34978,119.0,9.5,121,0,9118147,"YARA J","T8A3431",70,168,32,7,17,10.9,"IN HZR","01-11 04:00"
"2024-01-03 17:12:29",636014788,12.68892,43.33112,334.2,12.9,335,0,9382736,"ERLYNE","A8WN7",79,159,30,15,15,10.0,"ARM GUARDS ONBOARD","01-07 18:00"
"2024-01-03 17:12:58",314706000,12.69029,43.34307,329.2,12.2,329,0,9276743,"JAOHAR ADAM","8PGO4",70,146,26,10,18,9.5,"LIBYA","01-12 00:00"
"2024-01-03 18:37:47",249949000,12.61058,43.41566,297.0,13.2,296,0,9401518,"ST. DIMITRIOS","9HA4449",70,200,29,26,6,6.9,"ARMED GUARD ONBOARD","01-08 12:00"
"2024-01-03 18:53:43",229788000,12.60704,43.40069,296.9,13.6,295,0,9653185,"KIRAN ADRIATIC","9HA3610",79,170,30,20,12,11.1,"ARMED GUARD","01-09 21:00"
"2024-01-03 19:02:43",249949000,12.66765,43.34701,334.9,13.1,334,0,9401518,"ST. DIMITRIOS","9HA4449",70,200,29,26,6,6.9,"ARMED GUARD ONBOARD","01-08 12:00"
"2024-01-03 19:07:49",372119000,12.60322,43.40337,300.5,15.4,300,0,9809356,"BREEZE","3EER8",80,229,48,18,30,9.5,"ARMED GUARDS ONBOARD","01-07 15:00"
"2024-01-03 19:08:53",229788000,12.64176,43.35449,321.4,13.5,330,0,9653185,"KIRAN ADRIATIC","9HA3610",79,170,30,20,12,11.1,"ARMED GUARD","01-09 21:00"
"2024-01-03 19:15:39",636022405,12.73461,43.24891,151.9,11.7,150,0,9297369,"URSUS ARCTOS","5LIP9",80,223,28,28,16,14.1,"EGPSD-INMUN","01-09 10:30"
"2024-01-03 19:20:36",273618730,12.74705,43.26731,157.2,10.7,158,0,9866380,"OKEANSKY PROSPECT","UBFV",89,202,48,26,18,14.2,"EG SUZ > IN VAD","01-09 16:30"
"2024-01-03 19:25:02",564909000,12.60433,43.40632,299.0,15.5,300,0,9238600,"KOTA HAKIM","9V8257",70,131,29,15,10,7.1,"SAJED","01-05 15:00"
"2024-01-03 19:39:20",538006976,12.62478,43.37305,299.7,17.5,302,0,9752292,"ETHANE OPAL","V7TM6",80,181,47,15,22,11.4,"EGSUZ","01-06 23:00"
"2024-01-03 19:40:05",352002830,12.74732,43.25517,156.0,8.5,157,0,9266956,"MIKOS","3E4616",70,248,41,19,26,16.5,"ARMED GUARD ONBOARD","01-10 21:45"
"2024-01-03 19:46:52",636014190,12.72291,43.27931,159.3,12.1,159,0,9391971,"KAVALA","A8SA8",70,199,30,14,18,13.3,"ARMED GUARD ON BOARD","01-17 10:00"
"2024-01-03 19:47:38",538009008,12.60596,43.41070,302.1,13.7,302,0,9209128,"GOLDEN DAY","V7A4193",70,192,33,20,12,8.0,"ARMED GUARDS ONBOARD","01-07 18:00"
"2024-01-03 20:00:38",352002830,12.70232,43.27572,155.0,8.5,156,0,9266956,"MIKOS","3E4616",70,248,41,19,26,16.5,"ARMED GUARD ONBOARD","01-10 21:45"
"2024-01-03 20:01:04",636014190,12.67723,43.29718,159.1,12.2,159,0,9391971,"KAVALA","A8SA8",70,199,30,14,18,13.3,"ARMED GUARD ON BOARD","01-17 10:00"
"2024-01-03 20:01:36",636022405,12.60150,43.32142,128.7,11.1,118,0,9297369,"URSUS ARCTOS","5LIP9",80,223,28,28,16,14.1,"EGPSD-INMUN","01-09 10:30"
"2024-01-03 20:02:34",538006976,12.72767,43.32126,335.2,18.0,336,0,9752292,"ETHANE OPAL","V7TM6",80,181,47,15,22,11.4,"EGSUZ","01-06 23:00"
"2024-01-03 20:05:08",273618730,12.62462,43.32425,156.0,10.9,154,0,9866380,"OKEANSKY PROSPECT","UBFV",89,202,48,26,18,14.2,"EG SUZ > IN VAD","01-09 16:30"
"2024-01-03 20:06:55",564909000,12.74587,43.30282,331.0,15.2,335,0,9238600,"KOTA HAKIM","9V8257",70,131,29,15,10,7.1,"SAJED","01-05 15:00"
"2024-01-03 20:11:49",538009008,12.66534,43.34709,331.5,13.6,331,0,9209128,"GOLDEN DAY","V7A4193",70,192,33,20,12,8.0,"ARMED GUARDS ONBOARD","01-07 18:00"
"2024-01-03 20:40:15",677090500,12.61178,43.40014,301.6,9.9,300,0,7304912,"ADEL II","5IM705",99,80,22,6,9,4.7,"JEDDAH","01-06 17:00"
"2024-01-03 20:50:44",370526000,12.74133,43.26238,156.0,13.8,156,0,9343390,"M.T. TENJUN","3ETD4",80,281,52,24,36,14.9,"PENGERANG MALAYSIA","01-15 10:00"
"2024-01-03 21:01:29",352002830,12.58673,43.35792,120.0,8.4,121,0,9266956,"MIKOS","3E4616",70,248,41,19,26,16.5,"ARMED GUARD ONBOARD","01-10 21:45"
"2024-01-03 21:06:09",677090500,12.66383,43.35161,331.8,9.7,332,0,7304912,"ADEL II","5IM705",99,80,22,6,9,4.7,"JEDDAH","01-06 17:00"
"2024-01-03 21:06:15",370526000,12.68584,43.28791,155.3,13.9,155,0,9343390,"M.T. TENJUN","3ETD4",80,281,52,24,36,14.9,"PENGERANG MALAYSIA","01-15 10:00"
"2024-01-03 21:53:42",413702160,12.61361,43.38707,308.0,15.7,310,0,9144328,"WAN XING DA","BVWL7",71,166,39,22,6,9.1,"ARMED_GUARDS_ON_BOAR","01-07 20:00"
"2024-01-03 21:58:46",563209500,12.59877,43.39756,301.8,17.1,303,0,9964596,"CUL SHEKOU","9V8955",70,147,42,21,11,10.7,"TURKEY,ALL CHINESE","01-11 08:00"
"2024-01-03 22:00:50",636018921,12.62209,43.38003,299.3,12.4,300,0,9567154,"IRENE MADIAS","D5SA8",70,196,33,12,20,15.0,"AIN SHUKNA EGYPT","01-07 12:00"
"2024-01-03 22:08:48",413702160,12.66533,43.34660,334.8,15.6,336,0,9144328,"WAN XING DA","BVWL7",71,166,39,22,6,9.1,"ARMED_GUARDS_ON_BOAR","01-07 20:00"
"2024-01-03 22:12:19",563209500,12.64051,43.34676,333.1,17.3,335,0,9964596,"CUL SHEKOU","9V8955",70,147,42,21,11,10.7,"TURKEY,ALL CHINESE","01-11 08:00"
"2024-01-03 22:45:30",373204000,12.73642,43.26671,156.4,11.6,156,0,9802085,"CAPE CLOVER","3FET8",70,253,39,28,17,18.2,"ARMED GUARD ONBOARD","01-10 09:00"
"2024-01-03 23:02:02",373204000,12.68719,43.28802,157.5,11.6,156,0,9802085,"CAPE CLOVER","3FET8",70,253,39,28,17,18.2,"ARMED GUARD ONBOARD","01-10 09:00"
"2024-01-03 23:40:24",538009979,12.60333,43.41167,298.0,12.0,511,0,9261932,"MOANA INFINITY","V7A5416",70,52,40,2,7,13.8,"ARMED GUARD ON BOARD","01-08 10:00"
"2024-01-03 23:41:58",564079000,12.75168,43.24607,154.0,13.2,155,0,9360776,"OCEAN SWAGMAN","9V8073",79,17,120,11,11,7.1,"ARMED GUARDS ONBOARD","01-20 00:00"
"2024-01-04 00:03:11",564079000,12.68017,43.28001,154.0,13.3,153,0,9360776,"OCEAN SWAGMAN","9V8073",79,17,120,11,11,7.1,"ARMED GUARDS ONBOARD","01-20 00:00"
"2024-01-04 00:09:55",538009979,12.68477,43.34135,335.0,13.5,334,0,9261932,"MOANA INFINITY","V7A5416",70,52,40,2,7,13.8,"ARMED GUARD ON BOARD","01-08 10:00"
"2024-01-04 01:15:21",564079000,12.63655,43.30085,155.0,13.2,153,0,9360776,"OCEAN SWAGMAN","9V8073",79,17,120,11,11,7.1,"ARMED GUARDS ONBOARD","01-20 00:00"
"2024-01-04 02:37:24",352002074,12.61480,43.39477,299.2,14.4,297,0,9282508,"CAUVERI","3E3761",80,217,35,28,16,8.5,"ARMED GUARD ON BOARD","01-08 04:00"
"2024-01-04 03:01:25",352002074,12.68764,43.33309,337.4,15.0,337,0,9282508,"CAUVERI","3E3761",80,217,35,28,16,8.5,"ARMED GUARD ON BOARD","01-08 04:00"
"2024-01-04 03:12:41",255915610,12.59895,43.40816,299.8,16.4,300,0,9450313,"JOLLY ORO","CQ2068",74,206,58,12,20,8.8,"DJJIB>SAJED","01-05 15:00"
"2024-01-04 03:13:09",636018744,12.75023,43.25341,155.3,16.7,155,0,9470973,"AS ALEXANDRIA","A8UC8",79,149,40,14,14,10.4,"ARMED GUARDS O/B","01-07 09:00"
"2024-01-04 04:22:40",371048000,12.72763,43.27325,155.0,9.6,156,0,9328558,"NAVIOS HOPE","3EAX3",70,192,33,4,28,11.9,"NANSHA","01-22 04:00"
"2024-01-04 04:25:39",563107300,12.69620,43.27471,155.8,10.1,155,0,9865556,"NORD AURIGA","9V6417",70,197,32,7,25,13.1,"SINGAPORE","01-17 13:00"
"2024-01-04 04:42:29",212566000,12.64254,43.36136,319.6,13.9,329,0,9461192,"AEOLIAN FORTUNE","5BNW4",70,199,30,20,12,7.0,"ARMED GUARD ONBOARD","01-08 18:00"
"2024-01-04 04:57:26",248630000,12.62491,43.31665,149.7,9.6,147,0,9799630,"ST.SOFIA","9HA4734",70,171,28,21,11,12.6,"BIK IRAN","01-10 06:30"
"2024-01-04 05:00:17",371048000,12.63513,43.31630,151.0,9.7,150,0,9328558,"NAVIOS HOPE","3EAX3",70,192,33,4,28,11.9,"NANSHA","01-22 04:00"
"2024-01-04 05:01:06",212566000,12.70932,43.32930,335.0,14.2,334,0,9461192,"AEOLIAN FORTUNE","5BNW4",70,199,30,20,12,7.0,"ARMED GUARD ONBOARD","01-08 18:00"
"2024-01-04 05:01:25",248630000,12.61557,43.32224,150.0,9.7,147,0,9799630,"ST.SOFIA","9HA4734",70,171,28,21,11,12.6,"BIK IRAN","01-10 06:30"
"2024-01-04 05:06:54",668116204,12.62833,43.37755,322.6,10.4,511,0,9015797,"AMBER M","S9A5",70,78,20,5,13,7.4,"SUEZ","01-10 07:00"
"2024-01-04 05:44:57",311001030,12.73189,43.26213,155.8,13.2,156,0,9886378,"ZEUS","C6EX7",80,229,45,29,19,15.8,"ARMED GUARDS ONBOARD","01-16 15:00"
